Code_Commune;depart_ID;Nom_Com;;;;;;
1401;47;COLAYRAC ST CIRQ;;;;;;
2354;77;COLLEGIEN;;;;;;
2656;83;COLLOBRIERES;;;;;;
34;01;COLLONGES;;;;;;
1976;69;COLLONGES-AU-MONT- D OR;;;;;;
2138;74;COLLONGES-SOUS-SALEVE;;;;;;
183;06;COLOMARS;;;;;;
288;10;COLOMBE LA FOSSE;;;;;;
2950;92;COLOMBES;;;;;;
748;31;COLOMIERS;;;;;;
2161;74;COMBLOUX;;;;;;
2262;77;COMBS LA VILLE;;;;;;
1718;60;COMPIEGNE;;;;;;
598;29;CONCARNEAU;;;;;;
556;27;CONCHES EN OUCHE;;;;;;
2331;77;CONDE-SAINTE-LIBIAIRE;;;;;;
775;32;CONDOM;;;;;;
1958;69;CONDRIEU;;;;;;
2443;78;CONFLANS SAINTE HONORINE;;;;;;
1506;53;CONGRIER;;;;;;
1555;54;CONS-LA-GRANDVILLE;;;;;;
2191;74;CONTAMINE-SUR-ARVE;;;;;;
176;06;CONTES;;;;;;
2762;88;CONTREXEVILLE;;;;;;
2151;74;COPPONEX;;;;;;
1943;69;CORBAS;;;;;;
2818;91;CORBEIL ESSONNES;;;;;;
2540;80;CORBIE;;;;;;
2897;91;CORBREUSE;;;;;;
2189;74;CORDON;;;;;;
1067;38;CORENC;;;;;;
3159;95;CORMEILLES-EN-PARISIS;;;;;;
3083;95;CORMEILLES-EN-VEXIN;;;;;;
1492;51;CORMONTREUIL;;;;;;
1892;66;CORNEILLA DEL VERCOL;;;;;;
2181;74;CORNIER;;;;;;
2795;88;CORNIMONT;;;;;;
1109;38;CORPS;;;;;;
1105;38;CORRENCON-EN-VERCORS;;;;;;
1554;54;COSNES-ET-ROMAIN;;;;;;
644;2A;COTI-CHIAVARI;;;;;;
2295;77;COUBERT;;;;;;
3002;93;COUBRON;;;;;;
2826;91;COUDRAY-MONTCEAUX (LE);;;;;;
1327;44;COUERON;;;;;;
2328;77;COUILLY-PONT-AUX-DAMES;;;;;;
1622;58;COULANGES LES NEVERS;;;;;;
593;28;COULOMBS;;;;;;
2318;77;COULOMMIERS;;;;;;
471;24;COULOUNIEIX-CHAMIERS;;;;;;
2366;77;COUPVRAY;;;;;;
2905;91;COURANCES;;;;;;
2945;92;COURBEVOIE;;;;;;
2108;73;COURCHEVEL;;;;;;
398;17;COURCON;;;;;;
3084;95;COURDIMANCHE;;;;;;
63;02;COURMELLES;;;;;;
311;11;COURSAN;;;;;;
2669;84;COURTHEZON;;;;;;
2388;77;COURTRY;;;;;;
581;28;COURVILLE SUR EURE;;;;;;
1998;69;COURZIEU;;;;;;
1462;50;COUTANCES;;;;;;
869;33;COUTRAS;;;;;;
2751;87;COUZEIX;;;;;;
1918;69;COUZON-AU-MONT-D OR;;;;;;
1761;60;COYE LA FORET;;;;;;
1485;51;CRAMANT;;;;;;
1765;60;CRAMOISY;;;;;;
1979;69;CRAPONNE;;;;;;
2329;77;CRECY LA CHAPELLE;;;;;;
2371;77;CREGY-LES-MEAUX;;;;;;
1741;60;CREIL;;;;;;
825;33;CREON;;;;;;
1748;60;CREPY EN VALOIS;;;;;;
2469;78;CRESPIERES;;;;;;
516;26;CREST;;;;;;
3026;94;CRETEIL;;;;;;
1076;38;CRETS EN BELLEDONNE;;;;;;
1716;60;CREVECOEUR LE GRAND;;;;;;
2427;78;CROISSY SUR SEINE;;;;;;
2389;77;CROISSY-BEAUBOURG;;;;;;
1639;59;CROIX;;;;;;
1095;38;CROLLES;;;;;;
2831;91;CROSNE;;;;;;
2324;77;CROUY-SUR-OURCQ;;;;;;
44;01;CROZET;;;;;;
607;29;CROZON;;;;;;
1809;62;CUCQ;;;;;;
2647;83;CUERS;;;;;;
341;13;CUGES LES PINS;;;;;;
753;31;CUGNAUX;;;;;;
5;01;CULOZ;;;;;;
1920;69;CURIS-AU-MONT-D'OR;;;;;;
75;03;CUSSET;;;;;;
1527;54;CUSTINES;;;;;;
653;2A;CUTTOLI-CORTICCHIATO;;;;;;
1662;59;CYSOING;;;;;;
2903;91;D   HUISON LONGUEVILLE;;;;;;
51;01;DAGNEUX;;;;;;
2758;88;DAMAS-ET-BETTEGNEY;;;;;;
1560;54;DAMELEVIERES;;;;;;
2275;77;DAMMARIE LES LYS;;;;;;
2361;77;DAMMARTIN-EN-GOELE;;;;;;
2526;78;DAMPIERRE-EN-YVELINES;;;;;;
2379;77;DAMPMART;;;;;;
1978;69;DARDILLY;;;;;;
2213;76;DARNETAL;;;;;;
2755;88;DARNIEULLES;;;;;;
275;09;DAUMAZAN-SUR-ARIZE;;;;;;
257;07;DAVEZIEUX;;;;;;
1157;40;DAX;;;;;;
371;14;DEAUVILLE;;;;;;
1935;69;DECINES-CHARPIEU;;;;;;
1623;58;DECIZE;;;;;;
488;25;DELUZ;;;;;;
108;04;DEMANDOLX;;;;;;
2180;74;DEMI-QUARTIER;;;;;;
1697;59;DENAIN;;;;;;
1842;64;DENGUIN;;;;;;
1053;37;DESCARTES;;;;;;
3143;95;DEUIL LA BARRE;;;;;;
1673;59;DEULEMONT;;;;;;
2218;76;DEVILLE-LES-ROUEN;;;;;;
2760;88;DEYVILLERS;;;;;;
3169;972;DIAMANT;;;;;;
289;10;DIENVILLE;;;;;;
2222;76;DIEPPE;;;;;;
1736;60;DIEUDONNE;;;;;;
523;26;DIEULEFIT;;;;;;
81;04;DIGNE-LES-BAINS;;;;;;
2059;71;DIGOIN;;;;;;
430;21;DIJON;;;;;;
447;22;DINAN;;;;;;
1011;35;DINARD;;;;;;
603;29;DIRINON;;;;;;
369;14;DIVES-SUR-MER;;;;;;
1788;62;DIVION;;;;;;
2;01;DIVONNE-LES-BAINS;;;;;;
1490;51;DIZY;;;;;;
1016;35;DOL DE BRETAGNE;;;;;;
1136;39;DOLE;;;;;;
1026;35;DOMAGNE;;;;;;
1070;38;DOMENE;;;;;;
1569;54;DOMGERMAIN;;;;;;
1999;69;DOMMARTIN;;;;;;
1567;54;DOMMARTIN-LES-TOUL;;;;;;
3104;95;DOMONT;;;;;;
401;17;DOMPIERRE-SUR-MER;;;;;;
1340;44;DONGES;;;;;;
1452;50;DONVILLE-LES-BAINS;;;;;;
521;26;DONZERE;;;;;;
1483;51;DORMANS;;;;;;
19;01;DORTAN;;;;;;
1681;59;DOUAI;;;;;;
596;29;DOUARNENEZ;;;;;;
499;25;DOUBS;;;;;;
2546;80;DOULLENS;;;;;;
2891;91;DOURDAN;;;;;;
2130;74;DOUSSARD;;;;;;
2334;77;DOUY-LA-RAMEE;;;;;;
378;14;DOZULE;;;;;;
2578;83;DRAGUIGNAN;;;;;;
2985;93;DRANCY;;;;;;
168;06;DRAP;;;;;;
2829;91;DRAVEIL;;;;;;
736;31;DREMIL LAFAGE;;;;;;
584;28;DREUX;;;;;;
3167;972;DUCOS;;;;;;
1982;69;DUERNE;;;;;;
2999;93;DUGNY;;;;;;
2150;74;DUINGT;;;;;;
668;30;DURFORT-ET-SAINT-MARTIN-DE-;;;;;;
3135;95;EAUBONNE;;;;;;
1846;64;EAUX BONNES;;;;;;
1970;69;ECHALAS;;;;;;
31;01;ECHENEVEX;;;;;;
2043;70;ECHENOZ-LA-MELINE;;;;;;
1061;38;ECHIROLLES;;;;;;
3109;95;ECOUEN;;;;;;
2464;78;ECQUEVILLY;;;;;;
1565;54;ECROUVES;;;;;;
1977;69;ECULLY;;;;;;
2875;91;EGLY;;;;;;
2496;78;ELANCOURT;;;;;;
2207;76;ELBEUF;;;;;;
1779;62;ELEU-DIT-LEAUWETTE;;;;;;
1884;66;ELNE;;;;;;
114;05;EMBRUN;;;;;;
2358;77;EMERAINVILLE;;;;;;
79;04;ENCHASTRAYES;;;;;;
3140;95;ENGHIEN LES BAINS;;;;;;
3090;95;ENNERY;;;;;;
1649;59;ENNETIERES-EN-WEPPES;;;;;;
352;13;ENSUES-LA-REDONNE;;;;;;
2671;84;ENTRAIGUES-SUR-LA-SORGUE;;;;;;
2595;83;ENTRECASTEAUX;;;;;;
2111;73;ENTRELACS;;;;;;
937;34;ENTRE-VIGNES;;;;;;
2149;74;EPAGNY METZ-TESSY;;;;;;
1482;51;EPERNAY;;;;;;
567;28;EPERNON;;;;;;
2089;73;EPIERRE;;;;;;
2753;88;EPINAL;;;;;;
2865;91;EPINAY SUR ORGE;;;;;;
2992;93;EPINAY SUR SEINE;;;;;;
2841;91;EPINAY-SOUS-SENART;;;;;;
2472;78;EPONE;;;;;;
379;14;EQUEMAUVILLE;;;;;;
3069;95;ERAGNY-SUR-OISE;;;;;;
1604;56;ERDEVEN;;;;;;
3134;95;ERMONT;;;;;;
432;22;ERQUY;;;;;;
2322;77;ESBLY;;;;;;
769;31;ESCALQUENS;;;;;;
1266;43;ESPALY-SAINT-MARCEL;;;;;;
1876;65;ESQUIEZE-SERE;;;;;;
2703;85;ESSARTS EN BOCAGE;;;;;;
2502;78;ESSARTS-LE-ROI (LES);;;;;;
1511;54;ESSEY LES NANCY;;;;;;
503;25;ETALANS;;;;;;
2885;91;ETAMPES;;;;;;
2430;78;ETANG-LA-VILLE (L );;;;;;
1606;56;ETEL;;;;;;
2822;91;ETIOLLES;;;;;;
2889;91;ETRECHY;;;;;;
2239;76;ETRETAT;;;;;;
2225;76;EU;;;;;;
2648;83;EVENOS;;;;;;
2194;74;EVIAN-LES-BAINS;;;;;;
551;27;EVREUX;;;;;;
2821;91;EVRY-COURCOURONNES;;;;;;
2300;77;EVRY-GREGY-SUR-YERRE;;;;;;
2529;79;EXIREUIL;;;;;;
1065;38;EYBENS;;;;;;
361;13;EYGUIERES;;;;;;
357;13;EYRAGUES;;;;;;
789;33;EYSINES;;;;;;
3114;95;EZANVILLE;;;;;;
180;06;EZE;;;;;;
550;27;EZY SUR EURE;;;;;;
1630;59;FACHES THUMESNIL;;;;;;
147;06;FALICON;;;;;;
43;01;FARGES;;;;;;
830;33;FARGUES SAINT HILAIRE;;;;;;
1228;42;FARNAY;;;;;;
89;04;FAUCON-DE-BARCELONNETTE;;;;;;
1685;59;FAUMONT;;;;;;
2721;85;FAUTE-SUR-MER (LA);;;;;;
2123;74;FAVERGES-SEYTHENEX;;;;;;
2304;77;FAVIERES;;;;;;
2598;83;FAYENCE;;;;;;
2236;76;FECAMP;;;;;;
255;07;FELINES;;;;;;
739;31;FENOUILLET;;;;;;
72;02;FERE EN TARDENOIS;;;;;;
13;01;FERNEY-VOLTAIRE;;;;;;
2376;77;FERRIERES-EN-BRIE;;;;;;
2898;91;FERTE-ALAIS (LA);;;;;;
2332;77;FERTE-GAUCHER (LA);;;;;;
2442;78;FEUCHEROLLES;;;;;;
1242;42;FEURS;;;;;;
1947;69;FEYZIN;;;;;;
1210;42;FIRMINY;;;;;;
1498;51;FISMES;;;;;;
297;11;FITOU;;;;;;
1713;60;FITZ JAMES;;;;;;
1774;61;FLERS;;;;;;
1917;69;FLEURIEU-SUR-SAONE;;;;;;
1987;69;FLEURIEUX-SUR-L ARBRESLE;;;;;;
1745;60;FLEURINES;;;;;;
304;11;FLEURY D AUDE;;;;;;
1364;45;FLEURY LES AUBRAIS;;;;;;
2867;91;FLEURY-MEROGIS;;;;;;
2471;78;FLINS-SUR-SEINE;;;;;;
815;33;FLOIRAC;;;;;;
745;31;FLOURENS;;;;;;
2114;73;FLUMET;;;;;;
268;09;FOIX;;;;;;
60;02;FOLEMBRAY;;;;;;
734;31;FONBEAUZARD;;;;;;
1042;37;FONDETTES;;;;;;
1103;38;FONTAINE;;;;;;
2288;77;FONTAINEBLEAU;;;;;;
2738;86;FONTAINE-LE-COMTE;;;;;;
1915;69;FONTAINES SUR SAONE;;;;;;
1075;38;FONTANIL-CORNILLON;;;;;;
2415;78;FONTENAY LE FLEURY;;;;;;
2969;92;FONTENAY-AUX-ROSES;;;;;;
3130;95;FONTENAY-EN-PARISIS;;;;;;
2711;85;FONTENAY-LE-COMTE;;;;;;
2835;91;FONTENAY-LE-VICOMTE;;;;;;
2478;78;FONTENAY-SAINT-PERE;;;;;;
3064;94;FONTENAY-SOUS-BOIS;;;;;;
2317;77;FONTENAY-TRESIGNY;;;;;;
1442;49;FONTEVRAUD L ABBAYE;;;;;;
1899;66;FONT-ROMEU ODEILLO-VIA;;;;;;
95;04;FORCALQUIER;;;;;;
2924;91;FORGES-LES-BAINS;;;;;;
2245;76;FORGES-LES-EAUX;;;;;;
1903;66;FORMIGUERES;;;;;;
3164;972;FORT DE FRANCE;;;;;;
2543;80;FORT-MAHON-PLAGE;;;;;;
3119;95;FOSSES;;;;;;
1563;54;FOUG;;;;;;
407;17;FOURAS;;;;;;
1619;58;FOURCHAMBAULT;;;;;;
1638;59;FOURNES-EN-WEPPES;;;;;;
1224;42;FRAISSES;;;;;;
2773;88;FRAIZE;;;;;;
1975;69;FRANCHEVILLE;;;;;;
3174;972;FRANCOIS;;;;;;
3136;95;FRANCONVILLE LA GARENNE;;;;;;
652;2A;FRASSETO;;;;;;
449;22;FREHEL;;;;;;
2577;83;FREJUS;;;;;;
2481;78;FRENEUSE;;;;;;
3138;95;FREPILLON;;;;;;
3032;94;FRESNES;;;;;;
1481;51;FRIGNICOURT;;;;;;
2548;80;FRIVILLE-ESCARBOTIN;;;;;;
1071;38;FROGES;;;;;;
2534;79;FRONTENAY-ROHAN-ROHAN;;;;;;
900;34;FRONTIGNAN;;;;;;
757;31;FRONTON;;;;;;
1524;54;FROUARD;;;;;;
773;31;FROUZINS;;;;;;
1408;47;FUMEL;;;;;;
741;31;GAGNAC SUR GARONNE;;;;;;
3011;93;GAGNY;;;;;;
2120;74;GAILLARD;;;;;;
563;27;GAILLON;;;;;;
565;28;GALLARDON;;;;;;
677;30;GALLARGUES-LE-MONTUEUX;;;;;;
2506;78;GALLUIS;;;;;;
906;34;GANGES;;;;;;
120;05;GAP;;;;;;
2957;92;GARCHES;;;;;;
2604;83;GAREOULT;;;;;;
2485;78;GARGENVILLE;;;;;;
3108;95;GARGES-LES-GONESSE;;;;;;
674;30;GARONS;;;;;;
681;30;GARRIGUES SAINTE EULALIE;;;;;;
577;28;GAS;;;;;;
2401;77;GASTINS;;;;;;
572;28;GASVILLE OISEME;;;;;;
1464;50;GAVRAY-SUR-SIENNE;;;;;;
1580;56;GAVRES;;;;;;
2516;78;GAZERAN;;;;;;
1835;64;GELOS;;;;;;
340;13;GEMENOS;;;;;;
3097;95;GENAINVILLE;;;;;;
1944;69;GENAS;;;;;;
1916;69;GENAY;;;;;;
699;30;GENERAC;;;;;;
481;25;GENEUILLE;;;;;;
2340;77;GENEVRAYE (LA);;;;;;
1209;42;GENILAC;;;;;;
861;33;GENISSAC;;;;;;
2949;92;GENNEVILLIERS;;;;;;
3040;94;GENTILLY;;;;;;
2777;88;GERARDMER;;;;;;
2783;88;GERBEPAL;;;;;;
1879;65;GERM;;;;;;
1586;56;GESTEL;;;;;;
9;01;GEX;;;;;;
1391;45;GIEN;;;;;;
1057;38;GIERES;;;;;;
2922;91;GIF SUR YVETTE;;;;;;
913;34;GIGEAN;;;;;;
940;34;GIGNAC;;;;;;
356;13;GIGNAC-LA-NERTHE;;;;;;
181;06;GILETTE;;;;;;
777;32;GIMONT;;;;;;
2768;88;GIRANCOURT;;;;;;
558;27;GISORS;;;;;;
259;08;GIVET;;;;;;
1961;69;GIVORS;;;;;;
2051;71;GIVRY;;;;;;
2014;69;GLEIZE;;;;;;
2192;74;GLIERES-VAL-DE-BORNE;;;;;;
1707;60;GOINCOURT;;;;;;
2752;88;GOLBEY;;;;;;
2935;91;GOMETZ-LA-VILLE;;;;;;
2937;91;GOMETZ-LE-CHATEL;;;;;;
1089;38;GONCELIN;;;;;;
387;16;GOND PONTOUVRE;;;;;;
3103;95;GONESSE;;;;;;
2609;83;GONFARON;;;;;;
2241;76;GONFREVILLE L ORCHER;;;;;;
158;06;GORBIO;;;;;;
1538;54;GORCY;;;;;;
3013;93;GOURNAY SUR MARNE;;;;;;
2246;76;GOURNAY-EN-BRAY;;;;;;
3101;95;GOUSSAINVILLE;;;;;;
2391;77;GOUVERNES;;;;;;
1740;60;GOUVIEUX;;;;;;
1465;50;GOUVILLE-SUR-MER;;;;;;
1003;35;GOVEN;;;;;;
899;34;GRABELS;;;;;;
799;33;GRADIGNAN;;;;;;
2201;76;GRAND QUEVILLY (LE);;;;;;
365;14;GRANDCAMP-MAISY;;;;;;
1308;44;GRANDCHAMP-DES-FONTAINES;;;;;;
1678;59;GRANDE-SYNTHE;;;;;;
1451;50;GRANDPARIGNY;;;;;;
492;25;GRANGES NARBOZ;;;;;;
1449;50;GRANVILLE;;;;;;
212;06;GRASSE;;;;;;
360;13;GRAVESON;;;;;;
234;07;GRAVIERES;;;;;;
548;27;GRAVIGNY;;;;;;
339;13;GREASQUE;;;;;;
2253;76;GREMONVILLE;;;;;;
754;31;GRENADE SUR GARONNE;;;;;;
1054;38;GRENOBLE;;;;;;
223;06;GREOLIERES;;;;;;
91;04;GREOUX-LES-BAINS;;;;;;
1096;38;GRESSE-EN-VERCORS;;;;;;
2267;77;GRETZ-ARMAINVILLIERS;;;;;;
1988;69;GREZIEU-LA-VARENNE;;;;;;
860;33;GRIGNOLS;;;;;;
1960;69;GRIGNY;;;;;;
2579;83;GRIMAUD;;;;;;
2576;82;GRISOLLES;;;;;;
2277;77;GRISY-SUISNES;;;;;;
2153;74;GROISY;;;;;;
3178;972;GROS MORNE;;;;;;
3145;95;GROSLAY;;;;;;
622;2A;GROSSETO-PRUGNA;;;;;;
2233;76;GRUCHET-LE-VALASSE;;;;;;
300;11;GRUISSAN;;;;;;
1335;44;GUEMENE PENFAO;;;;;;
1344;44;GUERANDE;;;;;;
467;23;GUERET;;;;;;
2395;77;GUERMANTES;;;;;;
2490;78;GUERVILLE;;;;;;
1007;35;GUICHEN;;;;;;
1579;56;GUIDEL;;;;;;
2273;77;GUIGNES;;;;;;
2901;91;GUIGNEVILLE;;;;;;
252;07;GUILHERAND-GRANGES;;;;;;
178;06;GUILLAUMES;;;;;;
136;05;GUILLESTRE;;;;;;
457;22;GUINGAMP;;;;;;
813;33;GUJAN MESTRAS;;;;;;
2414;78;GUYANCOURT;;;;;;
2754;88;HADOL;;;;;;
1183;40;HAGETMAU;;;;;;
1299;44;HAIE-FOUASSIERE (LA);;;;;;
1663;59;HALLENNES-LEZ-HAUBOURDIN;;;;;;
1672;59;HALLUIN;;;;;;
570;28;HANCHES;;;;;;
2231;76;HARFLEUR;;;;;;
1793;62;HARNES;;;;;;
1532;54;HAROUE;;;;;;
1695;59;HASNON;;;;;;
1862;64;HASPARREN;;;;;;
1556;54;HATRIZE;;;;;;
1657;59;HAUBOURDIN;;;;;;
1539;54;HAUCOURT-MOULAINE;;;;;;
2107;73;HAUTELUCE;;;;;;
1140;39;HAUTS DE BIENNE;;;;;;
38;01;HAUT-VALROMEY;;;;;;
838;33;HAUX;;;;;;
1680;59;HAZEBROUCK;;;;;;
998;35;HEDE-BAZOUGES;;;;;;
1530;54;HEILLECOURT;;;;;;
1664;59;HEM;;;;;;
1858;64;HENDAYE;;;;;;
1799;62;HENIN-BEAUMONT;;;;;;
1587;56;HENNEBONT;;;;;;
2709;85;HERBIERS (LES);;;;;;
3154;95;HERBLAY-SUR-SEINE;;;;;;
2032;70;HERICOURT;;;;;;
2294;77;HERICY;;;;;;
510;25;HERIMONCOURT;;;;;;
1551;54;HERSERANGE;;;;;;
1789;62;HESDIGNEUL-LES-BETHUNE;;;;;;
443;22;HILLION;;;;;;
1543;54;HOMECOURT;;;;;;
367;14;HONFLEUR;;;;;;
2477;78;HOUDAN;;;;;;
2429;78;HOUILLES;;;;;;
372;14;HOULGATE;;;;;;
879;33;HOURTIN;;;;;;
1097;38;HUEZ;;;;;;
1552;54;HUSSIGNY GODBRANGE;;;;;;
2637;83;HYERES;;;;;;
1832;64;IDRON;;;;;;
2930;91;IGNY;;;;;;
1621;58;IMPHY;;;;;;
1283;44;INDRE;;;;;;
1365;45;INGRE;;;;;;
1584;56;INZINZAC-LOCHRIST;;;;;;
1962;69;IRIGNY;;;;;;
982;35;IRODOUER;;;;;;
1791;62;ISBERGUES;;;;;;
2744;87;ISLE;;;;;;
2399;77;ISLES-LES-VILLENOY;;;;;;
163;06;ISOLA;;;;;;
1820;63;ISSOIRE;;;;;;
2480;78;ISSOU;;;;;;
2967;92;ISSY-LES-MOULINEAUX;;;;;;
2911;91;ITTEVILLE;;;;;;
3028;94;IVRY-SUR-SEINE;;;;;;
1133;38;IZEAUX;;;;;;
30;01;IZERNORE;;;;;;
914;34;JACOU;;;;;;
993;35;JANZE;;;;;;
2723;85;JARD-SUR-MER;;;;;;
1378;45;JARGEAU;;;;;;
1541;54;JARNY;;;;;;
1516;54;JARVILLE LA MALGRANGE;;;;;;
49;01;JASSANS-RIOTTIER;;;;;;
85;04;JAUSIERS;;;;;;
1727;60;JAUX;;;;;;
2772;88;JEUXEY;;;;;;
1540;54;JOEUF;;;;;;
3022;94;JOINVILLE-LE-PONT;;;;;;
2691;84;JONQUIERES;;;;;;
2387;77;JOSSIGNY;;;;;;
2338;77;JOUARRE;;;;;;
2505;78;JOUARS-PONTCHARTRAIN;;;;;;
1034;37;JOUE LES TOURS;;;;;;
493;25;JOUGNE;;;;;;
580;28;JOUY;;;;;;
2417;78;JOUY EN JOSAS;;;;;;
3076;95;JOUY-LE-MOUTIER;;;;;;
2320;77;JOUY-SUR-MORIN;;;;;;
36;01;JUJURIEUX;;;;;;
1455;50;JULLOUVILLE;;;;;;
1831;64;JURANCON;;;;;;
891;34;JUVIGNAC;;;;;;
2850;91;JUVISY SUR ORGE;;;;;;
2491;78;JUZIERS;;;;;;
1592;56;KERVIGNAC;;;;;;
3181;973;KOUROU;;;;;;
1985;69;L ARBRESLE;;;;;;
102;04;L ESCALE;;;;;;
1220;42;L ETRAT;;;;;;
1231;42;L HORME;;;;;;
778;32;L ISLE JOURDAIN;;;;;;
2676;84;L ISLE SUR LA SORGUE;;;;;;
737;31;L UNION;;;;;;
2121;74;LA BALME DE SILLINGY;;;;;;
2686;84;LA BASTIDE DES JOURDANS;;;;;;
135;05;LA BATIE NEUVE;;;;;;
1347;44;LA BAULE-ESCOUBLAC;;;;;;
1314;44;LA BERNERIE EN RETZ;;;;;;
194;06;LA BOLLENE-VESUBIE;;;;;;
335;13;LA BOUILLADISSE;;;;;;
857;33;LA BREDE;;;;;;
2787;88;LA BRESSE;;;;;;
152;06;LA BRIGUE;;;;;;
1085;38;LA BUISSE;;;;;;
2641;83;LA CADIERE D AZUR;;;;;;
683;30;LA CALMETTE;;;;;;
1006;35;LA CHAPELLE BOUEXIC;;;;;;
975;35;LA CHAPELLE DES FOUGERETZ;;;;;;
1744;60;LA CHAPELLE EN SERVAL;;;;;;
283;10;LA CHAPELLE ST LUC;;;;;;
1358;45;LA CHAPELLE ST MESMIN;;;;;;
122;05;LA CHAPELLE-EN-VALGAUDEMAR;;;;;;
1033;36;LA CHATRE;;;;;;
1202;41;LA CHAUSSEE SAINT VICTOR;;;;;;
331;13;LA CIOTAT;;;;;;
2145;74;LA CLUSAZ;;;;;;
501;25;LA CLUSE ET MIJOUX;;;;;;
229;06;LA COLLE SUR LOUP;;;;;;
2991;93;LA COURNEUVE;;;;;;
2645;83;LA CRAU;;;;;;
2584;83;LA CROIX VALMER;;;;;;
332;13;LA DESTROUSSE;;;;;;
2644;83;LA FARLEDE;;;;;;
56;02;LA FERE;;;;;;
2080;72;LA FERTE BERNARD;;;;;;
1374;45;LA FERTE SAINT-AUBIN;;;;;;
2321;77;LA FERTE SOUS JOUARRE;;;;;;
2077;72;LA FLECHE;;;;;;
2784;88;LA FORGE;;;;;;
1219;42;LA FOUILLOUSE;;;;;;
3158;95;LA FRETTE-SUR-SEINE;;;;;;
2622;83;LA GARDE;;;;;;
2947;92;LA GARENNE-COLOMBES;;;;;;
220;06;LA GAUDE;;;;;;
1019;35;LA GOUESNIERE;;;;;;
727;30;LA GRAND COMBE;;;;;;
1215;42;LA GRAND-CROIX;;;;;;
894;34;LA GRANDE MOTTE;;;;;;
1027;35;LA GUERCHE-DE-BRETAGNE;;;;;;
1470;50;LA HAYE;;;;;;
2640;83;LA LONDE LES MAURES;;;;;;
1626;59;LA MADELEINE;;;;;;
1046;37;LA MEMBROLLE-SUR-CHOISILLE;;;;;;
999;35;LA MEZIERE;;;;;;
1321;44;LA MONTAGNE;;;;;;
2115;73;LA MOTTE SERVOLEX;;;;;;
1954;69;LA MULATIERE;;;;;;
2877;91;LA NORVILLE;;;;;;
334;13;LA PENNE SUR HUVEAUNE;;;;;;
2085;73;LA PLAGNE TARENTAISE;;;;;;
1318;44;LA PLAINE-SUR-MER;;;;;;
3192;974;LA POSSESSION;;;;;;
3047;94;LA QUEUE-EN-BRIE;;;;;;
2094;73;LA RAVOIRE;;;;;;
874;33;LA REOLE;;;;;;
1213;42;LA RICAMARIE;;;;;;
1020;35;LA RICHARDAIS;;;;;;
1036;37;LA RICHE;;;;;;
539;26;LA ROCHE DE GLUN;;;;;;
2741;86;LA ROCHE POSAY;;;;;;
2159;74;LA ROCHE SUR FORON;;;;;;
3096;95;LA ROCHE-GUYON;;;;;;
390;17;LA ROCHELLE;;;;;;
206;06;LA ROQUETTE SUR SIAGNE;;;;;;
198;06;LA ROQUETTE SUR VAR;;;;;;
1717;60;LA RUE ST PIERRE;;;;;;
124;05;LA SALLE;;;;;;
755;31;LA SALVETAT ST GILLES;;;;;;
2623;83;LA SEYNE SUR MER;;;;;;
466;23;LA SOUTERRAINE;;;;;;
1207;42;LA TALAUDIERE;;;;;;
1068;38;LA TERRASSE;;;;;;
1440;49;LA TESSOUALLE;;;;;;
812;33;LA TESTE-DE-BUCH;;;;;;
2184;74;LA TOUR;;;;;;
2681;84;LA TOUR D AIGUES;;;;;;
2001;69;LA TOUR DE SALVAGNY;;;;;;
146;06;LA TRINITE;;;;;;
560;27;LA TRINITE DE REVILLE;;;;;;
1603;56;LA TRINITE SUR MER;;;;;;
1058;38;LA TRONCHE;;;;;;
1345;44;LA TURBALLE;;;;;;
177;06;LA TURBIE;;;;;;
2627;83;LA VALETTE DU VAR;;;;;;
1120;38;LA VERPILLIERE;;;;;;
2567;82;LA VILLE DIEU DU TEMPLE;;;;;;
3099;95;LABBEVILLE;;;;;;
763;31;LABEGE;;;;;;
241;07;LABEGUDE;;;;;;
1175;40;LABENNE;;;;;;
1705;60;LABOISSIERE EN THELLE;;;;;;
786;33;LACANAU;;;;;;
1725;60;LACHELLE;;;;;;
767;31;LACROIX FALGARDE;;;;;;
1723;60;LACROIX ST OUEN;;;;;;
1398;47;LAFOX;;;;;;
15;01;LAGNIEU;;;;;;
2356;77;LAGNY-SUR-MARNE;;;;;;
391;17;LAGORD;;;;;;
1859;64;LAHONCE;;;;;;
1714;60;LAIGNEVILLE;;;;;;
1376;45;LAILLY EN VAL;;;;;;
956;34;LAMALOU-LES-BAINS;;;;;;
433;22;LAMBALLE-ARMOR;;;;;;
1629;59;LAMBERSART;;;;;;
1682;59;LAMBRES LEZ DOUAI;;;;;;
1752;60;LAMORLAYE;;;;;;
475;24;LAMOTHE-MONTRAVEL;;;;;;
2018;69;LAMURE SUR AZERGUES;;;;;;
243;07;LANAS;;;;;;
451;22;LANCIEUX;;;;;;
604;29;LANDERNEAU;;;;;;
610;29;LANDIVISIAU;;;;;;
1589;56;LANESTER;;;;;;
1526;54;LANEUVEVILLE-DEVANT-NANCY;;;;;;
1265;43;LANGEAC;;;;;;
1412;48;LANGOGNE;;;;;;
845;33;LANGOIRAN;;;;;;
831;33;LANGON;;;;;;
1504;52;LANGRES;;;;;;
435;22;LANGUEUX;;;;;;
1593;56;LANGUIDIC;;;;;;
460;22;LANNION;;;;;;
1648;59;LANNOY;;;;;;
